Mileage;Price;PowerPs;Owners;HuTest;FirstRegistration;Color;Automatic;CubicCapacity;EmptyWeight
190000;6999;197;0;23;2000;0;1;2.295;0
190000;6999;197;0;23;2000;0;1;2.295;0
190000;6999;197;0;23;2000;0;1;2.295;0
190000;6999;197;0;23;2000;0;1;2.295;0
145900;6999;136;3;22;1999;3;1;1.998;0
145900;6999;136;3;22;1999;3;1;1.998;0
157665;6999;197;0;22;2001;3;1;2.295;0
145900;6999;136;3;22;1999;3;1;1.998;0
157665;6999;197;0;22;2001;3;1;2.295;0
190000;6999;197;0;23;2000;0;1;2.295;0
164000;6999;163;0;23;2004;1;1;1.796;1.415
175129;6999;136;3;22;1999;0;1;1.998;0
100000;6999;136;3;0;1998;3;1;1.998;0
137500;6999;197;0;0;2001;0;1;0;0
143000;6999;197;4;23;2001;3;2;2.295;1.385
143000;6999;197;4;23;2001;3;2;2.295;1.385
143000;6999;197;4;23;2001;3;2;2.295;1.385
182000;6999;218;4;23;2002;3;2;3.199;1.405
143000;6999;197;4;23;2001;3;2;2.295;1.385
199000;6999;218;2;0;2000;1;2;3.199;0
143000;6999;197;4;23;2001;3;2;2.295;1.385
158784;6999;163;0;22;2004;0;2;1.796;0
143000;6999;197;4;23;2001;3;2;2.295;1.385
150000;6999;163;3;22;2007;4;2;1.796;0
90000;6999;163;0;23;2003;3;2;1.998;0
102000;6999;193;0;22;1998;3;2;2.295;0
102000;6999;193;0;22;1998;3;2;2.295;0
199000;6999;218;2;0;2000;1;2;3.199;0
102000;6999;193;0;22;1998;3;2;2.295;0
199000;6999;218;2;0;2000;1;2;3.199;0
90000;6999;163;0;23;2003;3;2;1.998;0
90000;6999;163;0;23;2003;3;2;1.998;0
90000;6999;163;0;23;2003;3;2;1.998;0
150000;6999;163;3;22;2007;4;2;1.796;0
90000;6999;163;0;23;2003;3;2;1.998;0
143000;6999;197;4;23;2001;3;2;2.295;1.385
90000;6999;163;0;23;2003;3;2;1.998;0
143000;6999;197;4;23;2001;3;2;2.295;1.385
90000;6999;163;0;23;2003;3;2;1.998;0
143000;6999;197;4;23;2001;3;2;2.295;1.385
97500;6999;163;3;23;2000;4;2;1.998;0
134000;6998;163;0;22;2003;0;1;1.998;1.365
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
125000;6998;193;2;22;1999;2;2;2.295;1.325
106000;6990;197;3;22;2001;0;1;2.295;0
129000;6990;197;1;0;2000;0;1;2.295;0
106000;6990;197;3;22;2001;0;1;2.295;0
149000;6990;193;1;0;1998;4;1;2.295;0
129000;6990;197;1;0;2000;0;1;2.295;0
210000;6990;272;2;0;2005;4;1;3.498;1.485
106000;6990;197;3;22;2001;0;1;2.295;0
149000;6990;193;1;0;1998;4;1;2.295;0
210000;6990;272;2;0;2005;4;1;3.498;1.485
106000;6990;197;3;22;2001;0;1;2.295;0
129000;6990;197;1;0;2000;0;1;2.295;0
106000;6990;197;3;22;2001;0;1;2.295;0
129000;6990;197;1;0;2000;0;1;2.295;0
106000;6990;197;3;22;2001;0;1;2.295;0
129000;6990;197;1;0;2000;0;1;2.295;0
106000;6990;197;3;22;2001;0;1;2.295;0
129000;6990;197;1;0;2000;0;1;2.295;0
106000;6990;197;3;22;2001;0;1;2.295;0
108000;6990;193;2;22;2000;4;1;2.295;1.35
221734;6990;163;0;0;2006;0;2;1.796;0
118249;6990;193;3;0;1998;0;2;2.295;0
221734;6990;163;0;0;2006;0;2;1.796;0
106000;6990;163;4;23;2000;2;2;1.998;1.365
133200;6990;197;2;0;2002;3;2;2.295;0
106000;6990;163;4;23;2000;2;2;1.998;1.365
133200;6990;197;2;0;2002;3;2;2.295;0
94000;6990;136;0;23;1998;0;2;1.998;0
79900;6990;136;1;0;1998;0;2;1.998;0
207000;6990;163;2;22;2006;3;2;1.796;0
133200;6990;197;2;0;2002;3;2;2.295;0
94000;6990;136;0;23;1998;0;2;1.998;0
79900;6990;136;1;0;1998;0;2;1.998;0
207000;6990;163;2;22;2006;3;2;1.796;0
133200;6990;197;2;0;2002;3;2;2.295;0
94000;6990;136;0;23;1998;0;2;1.998;0
79900;6990;136;1;0;1998;0;2;1.998;0
207000;6990;163;2;22;2006;3;2;1.796;0
108500;6990;163;4;0;2004;0;2;1.998;0
133200;6990;197;2;0;2002;3;2;2.295;0
106500;6990;163;3;23;2003;3;2;1.998;0
79900;6990;136;1;0;1998;0;2;1.998;0
108500;6990;163;4;0;2004;0;2;1.998;0
133200;6990;197;2;0;2002;3;2;2.295;0
106500;6990;163;3;23;2003;3;2;1.998;0
79900;6990;136;1;0;1998;0;2;1.998;0
207000;6990;163;2;22;2006;3;2;1.796;0
108500;6990;163;4;0;2004;0;2;1.998;0
133200;6990;197;2;0;2002;3;2;2.295;0
106500;6990;163;3;23;2003;3;2;1.998;0
79900;6990;136;1;0;1998;0;2;1.998;0
207000;6990;163;2;22;2006;3;2;1.796;0
133200;6990;197;2;0;2002;3;2;2.295;0
79900;6990;136;1;0;1998;0;2;1.998;0
207000;6990;163;2;22;2006;3;2;1.796;0
133200;6990;197;2;0;2002;3;2;2.295;0
79900;6990;136;1;0;1998;0;2;1.998;0
88000;6990;193;3;22;2000;3;2;2.295;0
133200;6990;197;2;0;2002;3;2;2.295;0
79900;6990;136;1;0;1998;0;2;1.998;0
88000;6990;193;3;22;2000;3;2;2.295;0
133200;6990;197;2;0;2002;3;2;2.295;0
79900;6990;136;1;0;1998;0;2;1.998;0
133200;6990;197;2;0;2002;3;2;2.295;0
106500;6990;163;3;23;2003;3;2;1.998;0
79900;6990;136;1;0;1998;0;2;1.998;0
108500;6990;163;4;0;2004;0;2;1.998;0
133200;6990;197;2;0;2002;3;2;2.295;0
106000;6990;163;4;23;2000;2;2;1.998;1.365
88000;6990;193;3;22;2000;3;2;2.295;0
133200;6990;197;2;0;2002;3;2;2.295;0
88000;6990;193;3;22;2000;3;2;2.295;0
133200;6990;197;2;0;2002;3;2;2.295;0
88000;6990;193;3;22;2000;3;2;2.295;0
133200;6990;197;2;0;2002;3;2;2.295;0
134800;6980;136;1;23;1997;0;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
147000;6980;163;0;0;2001;3;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
152000;6980;136;2;23;1997;2;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
170000;6980;218;3;23;2000;4;1;3.199;0
134800;6980;136;1;23;1997;0;1;1.998;0
170000;6980;218;3;23;2000;4;1;3.199;0
152000;6980;136;2;23;1997;2;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
170000;6980;218;3;23;2000;4;1;3.199;0
152000;6980;136;2;23;1997;2;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
134800;6980;136;1;23;1997;0;1;1.998;0
170000;6980;218;3;23;2000;4;1;3.199;0
105628;6950;197;3;23;2002;0;1;2.295;1.385
119000;6950;163;0;0;2003;3;1;1.998;0
105628;6950;197;3;23;2002;0;1;2.295;1.385
105628;6950;197;3;23;2002;0;1;2.295;1.385
108000;6950;136;3;22;1999;2;2;1.998;1.27
192000;6950;163;0;0;2004;3;2;1.796;1.39
108000;6950;136;3;22;1999;2;2;1.998;1.27
192000;6950;163;0;0;2004;3;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
234000;6950;163;0;22;2005;3;2;1.796;0
192000;6950;163;0;0;2004;3;2;1.796;1.39
227789;6950;163;2;23;2006;0;2;1.796;1.39
140000;6949;163;0;0;2003;3;2;1.998;0
140000;6949;163;0;0;2003;3;2;1.998;0
208800;6930;163;0;0;2004;4;1;1.796;0
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
233000;6900;163;4;0;2005;3;1;1.796;1.415
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
138000;6900;197;0;0;2002;3;1;2.295;0
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
2100000;6900;272;2;0;2004;0;1;3.498;0
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
233000;6900;163;4;0;2005;3;1;1.796;1.415
189000;6900;197;3;23;2000;3;1;2.295;1.385
132400;6900;218;0;22;2000;0;1;3.199;0
233000;6900;163;4;0;2005;3;1;1.796;1.415
189000;6900;197;3;23;2000;3;1;2.295;1.385
132400;6900;218;0;22;2000;0;1;3.199;0
233000;6900;163;4;0;2005;3;1;1.796;1.415
189000;6900;197;3;23;2000;3;1;2.295;1.385
189000;6900;197;3;23;2000;3;1;2.295;1.385
233000;6900;163;4;0;2005;3;1;1.796;1.415
189000;6900;197;3;23;2000;3;1;2.295;1.385
233000;6900;163;4;0;2005;3;1;1.796;1.415
189000;6900;197;3;23;2000;3;1;2.295;1.385
233000;6900;163;4;0;2005;3;1;1.796;1.415
189000;6900;197;3;23;2000;3;1;2.295;1.385
200000;6900;163;3;23;2004;0;1;1.796;0
222000;6900;231;3;22;2006;4;2;2.996;1.44
222000;6900;231;3;22;2006;4;2;2.996;1.44
222000;6900;231;3;22;2006;4;2;2.996;1.44
222000;6900;231;3;22;2006;4;2;2.996;1.44
83200;6900;193;1;0;1999;3;2;2.295;1.325
83200;6900;193;1;0;1999;3;2;2.295;1.325
83200;6900;193;1;0;1999;3;2;2.295;1.325
83200;6900;193;1;0;1999;3;2;2.295;1.325
83200;6900;193;1;0;1999;3;2;2.295;1.325
245000;6900;231;0;0;2007;3;2;2.996;1.44
83200;6900;193;1;0;1999;3;2;2.295;1.325
245000;6900;231;0;0;2007;3;2;2.996;1.44
83200;6900;193;1;0;1999;3;2;2.295;1.325
245000;6900;231;0;0;2007;3;2;2.996;1.44
125000;6900;136;1;0;1999;0;2;1.998;0
83200;6900;193;1;0;1999;3;2;2.295;1.325
125000;6900;136;1;0;1999;0;2;1.998;0
83200;6900;193;1;0;1999;3;2;2.295;1.325
125000;6900;136;1;0;1999;0;2;1.998;0
83200;6900;193;1;0;1999;3;2;2.295;1.325
125000;6900;136;1;0;1999;0;2;1.998;0
83200;6900;193;1;0;1999;3;2;2.295;1.325
225000;6900;163;2;23;2004;3;2;1.796;1.39
175000;6900;163;2;0;2004;0;2;1.796;1.39
222000;6900;231;3;22;2006;4;2;2.996;1.44
225000;6900;163;2;23;2004;3;2;1.796;1.39
175000;6900;163;2;0;2004;0;2;1.796;1.39
83200;6900;193;1;0;1999;3;2;2.295;1.325
83200;6900;193;1;0;1999;3;2;2.295;1.325
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
166000;6850;163;0;23;2004;1;1;1.796;1.415
150000;6850;163;0;22;2002;0;1;1.998;0
166000;6850;163;0;23;2004;1;1;1.796;1.415
150000;6850;163;0;22;2002;0;1;1.998;0
166000;6850;163;0;23;2004;1;1;1.796;1.415
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
150000;6850;163;0;22;2002;0;1;1.998;0
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
172000;6800;136;0;22;1998;0;1;1.998;0
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
173000;6800;193;2;22;1999;6;1;2.295;1.325
108000;6800;193;1;23;1997;0;1;2.295;1.325
199523;6800;163;0;0;2006;3;2;1.796;1.39
199523;6800;163;0;0;2006;3;2;1.796;1.39
199523;6800;163;0;0;2006;3;2;1.796;1.39
105000;6800;136;1;22;1997;0;2;1.998;0
105000;6800;136;1;22;1997;0;2;1.998;0
105000;6800;136;1;22;1997;0;2;1.998;0
199523;6800;163;0;0;2006;3;2;1.796;1.39
200000;6799;163;2;23;2005;1;2;1.796;1.39
97500;6799;163;3;23;2000;4;2;1.998;0
97500;6799;163;3;23;2000;4;2;1.998;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
163000;6790;193;0;21;1999;0;1;2.295;0
88000;6790;193;3;22;2000;3;2;2.295;0
88000;6790;193;3;22;2000;3;2;2.295;0
88000;6790;193;3;22;2000;3;2;2.295;0
82000;6780;163;3;23;2001;3;1;1.998;0
82000;6780;163;3;23;2001;3;1;1.998;0
81765;6780;163;0;21;2002;4;2;1.998;1.365
138000;6750;197;0;0;2002;3;1;2.295;0
115000;6750;218;3;0;2000;0;1;3.199;0
160463;6750;197;3;0;2003;0;2;2.295;0
166000;6699;163;0;23;2004;1;1;1.796;1.415
166000;6699;163;0;23;2004;1;1;1.796;1.415
100000;6699;136;3;0;1998;3;1;1.998;0
108500;6690;163;4;0;2004;0;2;1.998;0
108500;6690;163;4;0;2004;0;2;1.998;0
108500;6690;163;4;0;2004;0;2;1.998;0
200000;6669;163;2;23;2005;1;2;1.796;1.39
200000;6669;163;2;23;2005;1;2;1.796;1.39
135860;6666;163;3;0;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
135860;6666;163;3;0;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
135860;6666;163;3;0;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
135860;6666;163;3;0;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
220000;6666;193;4;23;1997;0;2;2.295;1.325
220000;6666;193;4;23;1997;0;2;2.295;1.325
161000;6666;163;3;21;2001;0;2;1.998;1.365
220000;6666;193;4;23;1997;0;2;2.295;1.325
161000;6666;163;3;21;2001;0;2;1.998;1.365
220000;6666;193;4;23;1997;0;2;2.295;1.325
161000;6666;163;3;21;2001;0;2;1.998;1.365
220000;6666;193;4;23;1997;0;2;2.295;1.325
161000;6666;163;3;21;2001;0;2;1.998;1.365
220000;6666;193;4;23;1997;0;2;2.295;1.325
161000;6666;163;3;21;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
161000;6666;163;3;21;2001;0;2;1.998;1.365
128200;6650;163;2;23;2000;4;1;1.998;1.365
138000;6650;197;0;0;2002;3;1;2.295;0
111000;6650;136;3;0;1998;4;2;1.998;1.27
111000;6650;136;3;0;1998;4;2;1.998;1.27
111000;6650;136;3;0;1998;4;2;1.998;1.27
111000;6650;136;3;0;1998;4;2;1.998;1.27
111000;6650;136;3;0;1998;4;2;1.998;1.27
111000;6650;136;3;0;1998;4;2;1.998;1.27
111000;6650;136;3;0;1998;4;2;1.998;1.27
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
79500;6600;193;2;0;1997;0;2;2.295;1.325
104000;6600;197;2;0;2003;0;2;2.295;1.385
79500;6600;193;2;0;1997;0;2;2.295;1.325
187000;6500;163;0;0;2008;4;1;1.796;1.415
156300;6500;163;5;22;2003;3;1;1.998;1.365
187000;6500;163;0;0;2008;4;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
159000;6500;163;0;21;2004;0;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
120000;6500;136;3;0;1997;0;1;1.998;0
120000;6500;136;3;0;1997;0;1;1.998;0
120000;6500;136;3;0;1997;0;1;1.998;0
147000;6500;197;2;22;2001;0;1;2.295;1.385
120000;6500;136;3;0;1997;0;1;1.998;0
120000;6500;136;3;0;1997;0;1;1.998;0
120000;6500;136;3;0;1997;0;1;1.998;0
187000;6500;163;0;0;2008;4;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
187000;6500;163;0;0;2008;4;1;1.796;1.415
191000;6500;163;3;23;2004;0;2;1.796;1.39
141300;6500;193;2;21;1998;3;2;2.295;1.325
172000;6500;136;3;22;1998;0;2;1.998;1.27
141300;6500;193;2;21;1998;3;2;2.295;1.325
125000;6500;136;1;0;1999;0;2;1.998;0
160550;6500;163;0;23;2003;3;2;1.998;1.365
149000;6500;193;0;23;1998;3;2;2.295;1.325
189000;6500;163;0;22;2005;0;2;1.796;1.39
189000;6500;163;0;22;2005;0;2;1.796;1.39
189000;6500;163;0;22;2005;0;2;1.796;1.39
149000;6500;193;0;23;1998;3;2;2.295;1.325
189000;6500;163;0;22;2005;0;2;1.796;1.39
189000;6500;163;0;22;2005;0;2;1.796;1.39
189000;6500;163;0;22;2005;0;2;1.796;1.39
189000;6500;163;0;22;2005;0;2;1.796;1.39
160500;6500;197;3;22;2003;0;2;2.295;1.385
125000;6499;163;0;0;2001;3;1;1.998;0
133700;6499;163;3;22;2003;3;1;1.998;0
133700;6499;163;3;22;2003;3;1;1.998;0
125000;6499;163;0;0;2001;3;1;1.998;0
90500;6499;136;1;22;1997;2;2;1.998;0
152000;6499;163;3;23;2001;1;2;1.998;1.365
152000;6499;163;3;23;2001;1;2;1.998;1.365
152000;6499;163;3;23;2001;1;2;1.998;1.365
152000;6499;163;3;23;2001;1;2;1.998;1.365
100000;6490;193;2;0;1997;1;1;2.295;0
100000;6490;193;2;0;1997;1;1;2.295;0
175129;6490;136;3;22;1999;0;1;1.998;0
99576;6490;193;2;0;2000;0;1;2.295;0
192000;6490;197;3;22;2001;9;2;2.295;1.385
192000;6490;197;3;22;2001;9;2;2.295;1.385
192000;6490;197;3;22;2001;9;2;2.295;1.385
192000;6490;197;3;22;2001;9;2;2.295;1.385
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
226400;6490;163;2;23;2004;3;2;1.796;1.39
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
225000;6490;163;2;23;2004;3;2;1.796;1.39
192000;6490;197;3;22;2001;9;2;2.295;1.385
225000;6490;163;2;23;2004;3;2;1.796;1.39
192000;6490;197;3;22;2001;9;2;2.295;1.385
225000;6490;163;2;23;2004;3;2;1.796;1.39
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
225000;6490;163;2;23;2004;3;2;1.796;1.39
157900;6490;163;0;23;2002;4;2;1.998;1.365
192000;6490;197;3;22;2001;9;2;2.295;1.385
192000;6490;197;3;22;2001;9;2;2.295;1.385
192000;6490;197;3;22;2001;9;2;2.295;1.385
225000;6490;163;2;23;2004;3;2;1.796;1.39
192000;6490;197;3;22;2001;9;2;2.295;1.385
161468;6490;163;2;0;2004;0;2;1.796;0
88000;6470;193;3;22;2000;3;1;2.295;0
170900;6450;163;5;23;2002;0;1;1.998;0
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
132000;6450;136;6;22;1999;0;1;1.998;1.27
135860;6450;163;2;22;2001;0;2;1.998;1.365
135860;6450;163;2;22;2001;0;2;1.998;1.365
135860;6450;163;2;22;2001;0;2;1.998;1.365
135860;6450;163;2;22;2001;0;2;1.998;1.365
234000;6450;163;0;22;2005;3;2;1.796;0
234000;6450;163;0;22;2005;3;2;1.796;0
234000;6450;163;0;22;2005;3;2;1.796;0
